Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2019-05-16,2019-11-07,Final,50,2.5,Rs.2.5000 per share(50%)Dividend,BAJAJFINSV,05/16/2019,11/07/2019
2018-05-17,2018-05-07,Final,35,1.75,Rs.1.7500 per share(35%)Dividend,BAJAJFINSV,05/17/2018,05/07/2018
2017-05-18,2017-06-07,Final,35,1.75,Rs.1.7500 per share(35%)Dividend,BAJAJFINSV,05/18/2017,06/07/2017
2016-02-03,2016-03-16,Interim,35,1.75,Rs.1.7500 per share(35%)Interim Dividend,BAJAJFINSV,02/03/2016,03/16/2016
2015-05-20,2015-09-07,Final,35,1.75,Rs.1.7500 per share(35%)Dividend,BAJAJFINSV,05/20/2015,09/07/2015
2014-05-14,2014-03-07,Final,35,1.75,Rs.1.7500 per share(35%)Dividend,BAJAJFINSV,05/14/2014,03/07/2014
2013-05-15,2013-04-07,Final,30,1.5,Rs.1.5000 per share(30%)Dividend,BAJAJFINSV,05/15/2013,04/07/2013
2012-05-16,2012-05-07,Final,30,1.5,,BAJAJFINSV,05/16/2012,05/07/2012
2011-05-17,2011-06-29,Final,25,1.25,,BAJAJFINSV,05/17/2011,06/29/2011
2010-05-13,2010-08-07,Final,20,1.0,,BAJAJFINSV,05/13/2010,08/07/2010
2009-05-21,2009-02-07,Final,20,1.0,,BAJAJFINSV,05/21/2009,02/07/2009
2008-05-26,2008-06-27,Final,20,1.0,AGM,BAJAJFINSV,05/26/2008,06/27/2008
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-26,2022-06-30,Final,1000,20.0,Rs.20.0000 per share(1000%)Dividend,BAJFINANCE,04/26/2022,06/30/2022
2021-04-27,2021-08-07,Final,500,10.0,Rs.10.0000 per share(500%)Final Dividend,BAJFINANCE,04/27/2021,08/07/2021
2020-02-24,2020-03-03,Interim,500,10.0,Rs.10.0000 per share(500%)Interim Dividend,BAJFINANCE,02/24/2020,03/03/2020
2019-05-16,2019-11-07,Final,300,6.0,Rs.6.0000 per share(300%)Dividend,BAJFINANCE,05/16/2019,11/07/2019
2018-05-17,2018-05-07,Final,200,4.0,Rs.4.0000 per share(200%) Dividend,BAJFINANCE,05/17/2018,05/07/2018
2017-05-17,2017-06-07,Final,180,3.6,Rs.3.6000 per share(180%)Dividend,BAJFINANCE,05/17/2017,06/07/2017
2016-05-24,2016-07-14,Final,70,7.0,Rs.7.0000 per share(70%)Final Dividend,BAJFINANCE,05/24/2016,07/14/2016
2016-02-03,2016-03-16,Interim,180,18.0,Rs.18.0000 per share(180%)Interim Dividend,BAJFINANCE,02/03/2016,03/16/2016
2015-05-20,2015-09-07,Final,180,18.0,Rs.18.0000 per share(180%)Dividend,BAJFINANCE,05/20/2015,09/07/2015
2014-05-14,2014-03-07,Final,160,16.0,Rs.16.0000 per share(160%)Dividend,BAJFINANCE,05/14/2014,03/07/2014
2013-05-15,2013-04-07,Final,150,15.0,Rs.15.0000 per share(150%)Dividend,BAJFINANCE,05/15/2013,04/07/2013
2012-05-16,2012-05-07,Final,120,12.0,,BAJFINANCE,05/16/2012,05/07/2012
2011-05-17,2011-06-29,Final,100,10.0,Rs.10.00 per share(100%)Dividend,BAJFINANCE,05/17/2011,06/29/2011
2010-05-13,2010-08-07,Final,60,6.0,,BAJFINANCE,05/13/2010,08/07/2010
2009-05-20,2009-06-29,Final,20,2.0,,BAJFINANCE,05/20/2009,06/29/2009
2008-05-21,2008-06-27,Final,10,1.0,AGM,BAJFINANCE,05/21/2008,06/27/2008
2007-05-16,2007-06-28,Final,30,3.0,AGM,BAJFINANCE,05/16/2007,06/28/2007
2006-05-19,2006-06-29,Final,40,4.0,AGM,BAJFINANCE,05/19/2006,06/29/2006
2005-12-05,2005-06-29,Final,75,7.5,AGM,BAJFINANCE,12/05/2005,06/29/2005
2004-06-15,2004-07-15,Final,60,6.0,AGM,BAJFINANCE,06/15/2004,07/15/2004
2003-05-13,2003-10-07,Final,45,4.5,AGM,BAJFINANCE,05/13/2003,10/07/2003
2002-05-13,2002-10-07,Final,45,0.0,AGM,BAJFINANCE,05/13/2002,10/07/2002
2001-05-06,2001-06-29,Final,30,0.0,AGM,BAJFINANCE,05/06/2001,06/29/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-11-05,2022-06-21,Final,300,6.0,Rs.6.0000 per share(300%)Final Dividend (Revised),BALAMINES,11/05/2022,06/21/2022
2021-05-24,2021-07-29,Final,200,4.0,Rs.4.0000 per share(200%)Final Dividend,BALAMINES,05/24/2021,07/29/2021
2020-06-22,2020-07-30,Final,30,0.6,Rs.0.6000 per share(30%)Final Dividend,BALAMINES,06/22/2020,07/30/2020
2020-02-26,2020-03-17,Interim,130,2.6,Rs.2.6000 per share(130%)Interim Dividend,BALAMINES,02/26/2020,03/17/2020
2019-05-15,2019-07-17,Final,140,2.8,Rs.2.8000 per share(140%)Dividend,BALAMINES,05/15/2019,07/17/2019
2018-05-14,2018-08-20,Final,130,2.6,Rs.2.6000 per share(130%)Dividend,BALAMINES,05/14/2018,08/20/2018
2017-12-05,2017-07-20,Final,110,2.2,Rs.2.2000 per share(110%)Dividend,BALAMINES,12/05/2017,07/20/2017
2016-05-23,2016-07-21,Final,100,2.0,Rs.2.0000 per share(100%)Dividend,BALAMINES,05/23/2016,07/21/2016
2015-05-20,2015-09-15,Final,60,0.0,Rs.1.2000 per share(60%)Dividend,BALAMINES,05/20/2015,09/15/2015
2014-08-05,2014-09-22,Final,50,0.0,Rs.1.0000 per share(50%)Dividend,BALAMINES,08/05/2014,09/22/2014
2013-05-13,2013-09-23,Final,65,0.0,Rs.0.8000 per share(40%)Dividend & Re.0.5000 per share (25%) Special Silver Jubilee Dividend,BALAMINES,05/13/2013,09/23/2013
2013-05-13,2013-09-23,Final&Spl,65,0.0,Rs.0.8000 per share(40%)Dividend & Re.0.5000 per share (25%) Special Silver Jubilee Dividend,BALAMINES,05/13/2013,09/23/2013
2012-03-05,2012-07-19,Final,40,0.0,,BALAMINES,03/05/2012,07/19/2012
2011-04-28,2011-07-14,Final,30,0.0,,BALAMINES,04/28/2011,07/14/2011
2010-04-30,2010-08-30,Final,25,0.0,,BALAMINES,04/30/2010,08/30/2010
2009-05-05,2009-08-17,Final,20,0.0,,BALAMINES,05/05/2009,08/17/2009
2008-04-29,2008-12-09,Final,15,0.0,AGM,BALAMINES,04/29/2008,12/09/2008
2007-07-24,2007-08-30,Final,15,0.0,"For the year ended 31st March, 2007.",BALAMINES,07/24/2007,08/30/2007
2006-04-05,2006-05-30,Final,50,0.0,AGM,BALAMINES,04/05/2006,05/30/2006
2005-02-05,2005-09-14,Final,30,0.0,AGM,BALAMINES,02/05/2005,09/14/2005
2004-12-05,2004-09-14,Final,30,0.0,AGM,BALAMINES,12/05/2004,09/14/2004
2003-04-29,2003-07-30,Final,25,0.0,AGM,BALAMINES,04/29/2003,07/30/2003
2002-06-05,2002-11-07,Final,20,0.0,AGM,BALAMINES,06/05/2002,11/07/2002
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-05-13,2022-06-24,Final,200,4.0,Rs.4.0000 per share(200%)Final Dividend,BALKRISIND,05/13/2022,06/24/2022
2022-07-02,2022-02-21,Interim,200,4.0,Rs.4.0000 per share(200%)Third Interim Dividend,BALKRISIND,07/02/2022,02/21/2022
2022-08-02,2022-02-21,Special,600,12.0,Rs.12.0000 per share (600%) Special Diamond Jubilee Dividend,BALKRISIND,08/02/2022,02/21/2022
2021-03-11,2021-11-17,Interim,200,4.0,Rs.4.0000 per share (200%) Second Interim Dividend,BALKRISIND,03/11/2021,11/17/2021
2021-07-30,2021-12-08,Interim,200,4.0,Rs.4.0000 per share (200%) First Interim Dividend,BALKRISIND,07/30/2021,12/08/2021
2021-05-14,2021-06-18,Final,250,5.0,Rs.5.0000 per share(250%)Final Dividend,BALKRISIND,05/14/2021,06/18/2021
2021-01-02,2021-02-15,Interim,250,5.0,Rs.5.0000 per share (250%) Third Interim Dividend,BALKRISIND,01/02/2021,02/15/2021
2020-02-11,2020-12-11,Interim,200,4.0,Rs.4.0000 per share(200%)Second Interim Dividend,BALKRISIND,02/11/2020,12/11/2020
2020-07-08,2020-08-20,Interim,150,3.0,Rs.3.0000 per share(150%)Interim Dividend,BALKRISIND,07/08/2020,08/20/2020
2020-05-02,2020-02-24,Interim,800,16.0,Rs.16.0000 per share(800%)Third Interim Dividend,BALKRISIND,05/02/2020,02/24/2020
2019-11-14,2019-11-21,Interim,100,2.0,Rs.2.0000 per share(100%)Interim Dividend,BALKRISIND,11/14/2019,11/21/2019
2019-05-08,2019-08-20,Interim,100,2.0,Rs.2.0000 per share(100%)First Interim Dividend,BALKRISIND,05/08/2019,08/20/2019
2019-05-17,2019-04-07,Final,100,2.0,Rs.2.0000 per share(100%)Final Dividend,BALKRISIND,05/17/2019,04/07/2019
2019-01-29,2019-02-15,Interim,100,2.0,Rs.2.0000 per share(100%)Third Interim Dividend,BALKRISIND,01/29/2019,02/15/2019
2018-10-26,2018-11-14,Interim,100,2.0,Rs.2.0000 per share(100%)Second Interim Dividend,BALKRISIND,10/26/2018,11/14/2018
2018-09-08,2018-08-20,Interim,100,2.0,Rs.2.0000 per share(100%) First Interim Dividend,BALKRISIND,09/08/2018,08/20/2018
2018-05-17,2018-09-07,Final,75,1.5,Rs.1.5000 per share(75%)Final Dividend,BALKRISIND,05/17/2018,09/07/2018
2018-05-02,2018-02-21,Interim,75,1.5,Rs.1.5000 per share(75%)Third Interim Dividend,BALKRISIND,05/02/2018,02/21/2018
2017-10-31,2017-11-16,Interim,125,2.5,Rs.2.5000 per share(125%)Second Interim Dividend,BALKRISIND,10/31/2017,11/16/2017
2017-05-26,2017-06-09,Final,125,2.5,Rs.2.5000 per share(125%)Final Dividend,BALKRISIND,05/26/2017,06/09/2017
2017-07-18,2017-04-08,Interim,125,2.5,Rs.2.5000 per share(125%)First Interim Dividend,BALKRISIND,07/18/2017,04/08/2017
2017-01-02,2017-02-17,Interim,100,2.0,Rs.2.0000 per share(100%)Third Interim Dividend.,BALKRISIND,01/02/2017,02/17/2017
2016-11-18,2016-07-12,Interim,100,2.0,Rs.2.0000 per share(100%)Second Interim Dividend,BALKRISIND,11/18/2016,07/12/2016
2016-01-09,2016-09-19,Interim,75,1.5,Rs.1.5000 per share(75%)Interim Dividend,BALKRISIND,01/09/2016,09/19/2016
2016-03-03,2016-03-16,Interim,150,3.0,Rs.3.0000 per share(150%)Interim Dividend,BALKRISIND,03/03/2016,03/16/2016
2016-09-03,2016-03-16,Special,125,2.5,Rs.2.5000 per share(125%)Special Dividend,BALKRISIND,09/03/2016,03/16/2016
2015-05-14,2015-06-07,Final,120,0.0,Rs.2.4000 per share(120%)Final Dividend,BALKRISIND,05/14/2015,06/07/2015
2014-05-15,2014-05-09,Final,100,0.0,Rs.2.0000 per share(100%)Final Dividend,BALKRISIND,05/15/2014,05/09/2014
2013-05-30,2013-09-16,Final,75,0.0,Rs.1.5000 per share(75%)Final Dividend,BALKRISIND,05/30/2013,09/16/2013
2012-05-30,2012-08-24,Final,75,0.0,Rs.1.50 per share(75%)Final Dividend,BALKRISIND,05/30/2012,08/24/2012
2011-05-20,2011-07-25,Final,70,0.0,Rs.1.40 per share(70%)Final Dividend,BALKRISIND,05/20/2011,07/25/2011
2010-12-04,2010-04-22,Interim,70,7.0,,BALKRISIND,12/04/2010,04/22/2010
2009-05-18,2009-07-27,Final,60,0.0,,BALKRISIND,05/18/2009,07/27/2009
2008-06-17,2008-08-14,Final,60,0.0,AGM,BALKRISIND,06/17/2008,08/14/2008
2008-05-21,2008-04-06,Interim,45,0.0,,BALKRISIND,05/21/2008,04/06/2008
2007-05-03,2007-03-21,Interim,70,0.0,Second Interim Dividend,BALKRISIND,05/03/2007,03/21/2007
2006-12-10,2006-10-31,Interim,35,0.0,(Revised),BALKRISIND,12/10/2006,10/31/2006
2006-06-13,2006-08-09,Final,30,0.0,AGM,BALKRISIND,06/13/2006,08/09/2006
2006-01-23,2006-06-02,Interim,35,0.0,Second Interim Dividend,BALKRISIND,01/23/2006,06/02/2006
2005-10-25,2005-07-11,Interim,35,0.0,,BALKRISIND,10/25/2005,07/11/2005
2005-05-17,2005-07-07,Final,45,0.0,AGM,BALKRISIND,05/17/2005,07/07/2005
2005-01-18,2005-01-02,Interim,30,0.0,Second Interim Dividend,BALKRISIND,01/18/2005,01/02/2005
2004-10-23,2004-04-11,Interim,25,0.0,,BALKRISIND,10/23/2004,04/11/2004
2004-02-06,2004-07-13,Final,20,0.0,AGM,BALKRISIND,02/06/2004,07/13/2004
2004-01-31,2004-10-02,Interim,35,0.0,,BALKRISIND,01/31/2004,10/02/2004
2003-06-30,2003-08-22,Final,60,0.0,AGM,BALKRISIND,06/30/2003,08/22/2003
2002-01-07,2002-04-09,Final,35,0.0,Dividend 35%,BALKRISIND,01/07/2002,04/09/2002
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-05-26,2021-08-18,Final,280,2.8,Rs.2.8000 per share(280%)Dividend,BERGEPAINT,05/26/2021,08/18/2021
2020-06-23,2020-09-17,Final,30,0.3,Rs.0.3000 per share(30%)Final Dividend,BERGEPAINT,06/23/2020,09/17/2020
2020-02-18,2020-02-03,Interim,190,1.9,Rs.1.9000 per share(190%)Interim Dividend,BERGEPAINT,02/18/2020,02/03/2020
2019-05-30,2019-07-26,Final,190,1.9,Rs.1.9000 per share(190%)Dividend,BERGEPAINT,05/30/2019,07/26/2019
2018-05-30,2018-07-26,Final,180,1.8,Rs.1.8000 per share(180%)Dividend,BERGEPAINT,05/30/2018,07/26/2018
2017-05-30,2017-07-27,Final,175,1.75,Rs.1.7500 per share(175%) Dividend.,BERGEPAINT,05/30/2017,07/27/2017
2016-05-30,2016-07-26,Final,100,1.0,Rs.1.0000 per share(100%)Final Dividend,BERGEPAINT,05/30/2016,07/26/2016
2016-04-02,2016-02-17,Interim,65,0.65,Rs.0.6500 per share(65%)Interim Dividend,BERGEPAINT,04/02/2016,02/17/2016
2015-05-29,2015-07-24,Final,65,0.0,Rs.0.6500 per share(65%)Dividend,BERGEPAINT,05/29/2015,07/24/2015
2015-01-30,2015-12-02,Interim,60,0.0,Rs.0.6000 per share(60%)Interim Dividend,BERGEPAINT,01/30/2015,12/02/2015
2014-05-30,2014-07-16,Final,110,0.0,Rs.2.2000 per share(110%)Dividend,BERGEPAINT,05/30/2014,07/16/2014
2013-05-30,2013-07-17,Final,90,0.0,Rs.1.8000 per share(90%)Dividend,BERGEPAINT,05/30/2013,07/17/2013
2012-05-30,2012-07-18,Final,70,0.0,Rs.1.40 per share(70%)Dividend,BERGEPAINT,05/30/2012,07/18/2012
2011-05-31,2011-07-20,Final,40,0.0,Rs.0.80 per share(40%)Final Dividend,BERGEPAINT,05/31/2011,07/20/2011
2011-03-03,2011-03-14,Interim,25,0.0,,BERGEPAINT,03/03/2011,03/14/2011
2010-06-18,2010-07-13,Final,55,0.0,,BERGEPAINT,06/18/2010,07/13/2010
2009-06-22,2009-07-22,Final,30,0.0,,BERGEPAINT,06/22/2009,07/22/2009
2008-10-06,2008-07-16,Final,25,0.0,,BERGEPAINT,10/06/2008,07/16/2008
2007-06-13,2007-07-13,Final,20,0.0,AGM,BERGEPAINT,06/13/2007,07/13/2007
2007-08-02,2007-02-22,Interim,30,0.0,,BERGEPAINT,08/02/2007,02/22/2007
2006-06-06,2006-12-07,Final,50,0.0,AGM,BERGEPAINT,06/06/2006,12/07/2006
2005-08-11,2005-11-22,Interim,50,0.0,,BERGEPAINT,08/11/2005,11/22/2005
2005-06-06,2005-11-07,Final,35,0.0,,BERGEPAINT,06/06/2005,11/07/2005
2004-12-28,2005-12-01,Interim,35,0.0,,BERGEPAINT,12/28/2004,12/01/2005
2004-06-16,2004-07-13,Final,30,0.0,AGM,BERGEPAINT,06/16/2004,07/13/2004
2003-12-20,2004-06-01,Interim,35,0.0,,BERGEPAINT,12/20/2003,06/01/2004
2003-06-16,2003-07-14,Final,60,0.0,AGM,BERGEPAINT,06/16/2003,07/14/2003
2002-06-14,2002-12-07,Final,25,0.0,AGM,BERGEPAINT,06/14/2002,12/07/2002
2002-02-13,2002-05-03,Interim,25,0.0,,BERGEPAINT,02/13/2002,05/03/2002
2001-04-06,2001-06-28,Final,50,0.0,,BERGEPAINT,04/06/2001,06/28/2001
2001-02-02,2001-02-28,Interim,0,0.0,,BERGEPAINT,02/02/2001,02/28/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2020-05-19,2020-06-08,Final,40.0,2.0,Rs.2.0000 per share(40%)Final Dividend,BHARTIARTL,05/19/2020,06/08/2020
2018-10-25,2018-05-11,Interim,50.0,2.5,Rs.2.5000 per share(50%)Interim Dividend,BHARTIARTL,10/25/2018,05/11/2018
2018-04-24,2018-02-08,Final,50.0,2.5,Rs.2.5000 per share(50%)Final Dividend,BHARTIARTL,04/24/2018,02/08/2018
2018-01-18,2018-01-30,Interim,56.8,2.84,Rs.2.8400 per share(56.8%)Interim Dividend,BHARTIARTL,01/18/2018,01/30/2018
2017-12-05,2017-07-13,Final,20.0,1.0,Rs.1.0000 per share(20%)Dividend,BHARTIARTL,12/05/2017,07/13/2017
2016-04-27,2016-11-08,Final,27.2,1.36,Rs.1.3600 per share(27.2%)Final Dividend,BHARTIARTL,04/27/2016,11/08/2016
2015-04-28,2015-08-13,Final,44.4,2.22,Rs.2.2200 per share(44.4%)Final Dividend,BHARTIARTL,04/28/2015,08/13/2015
2014-08-13,2014-08-21,Interim,32.6,1.63,Rs.1.6300 per share(32.6%)Interim Dividend,BHARTIARTL,08/13/2014,08/21/2014
2014-04-29,2014-08-21,Final,36.0,1.8,Rs.1.8000 per share(36%)Final Dividend,BHARTIARTL,04/29/2014,08/21/2014
2013-02-05,2013-05-23,Final,20.0,1.0,Rs.1.0000 per share(20%)Final Dividend,BHARTIARTL,02/05/2013,05/23/2013
2012-02-05,2012-08-16,Final,20.0,1.0,Rs.1.00 per share(20%)Final Dividend,BHARTIARTL,02/05/2012,08/16/2012
2011-05-05,2011-08-17,Final,20.0,1.0,,BHARTIARTL,05/05/2011,08/17/2011
2010-04-28,2010-08-18,Final,20.0,1.0,,BHARTIARTL,04/28/2010,08/18/2010
2009-04-29,2009-07-24,Final,20.0,2.0,,BHARTIARTL,04/29/2009,07/24/2009
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-02-05,2022-06-20,Final,5650,56.5,Rs.56.5000 per share(5650%)Final Dividend,BRITANNIA,02/05/2022,06/20/2022
2020-05-10,2021-05-25,Special,1250,12.5,Rs.12.5000 per share(1250%)Dividend (Payment of dividend of Rs. 12.50 (Rupees Twelve and Fifty Paise) per every 1 (one) fully paid-up equity share of face value of Re. 1 (Rupee One) each by utilizing its accumulated profits),BRITANNIA,05/10/2020,05/25/2021
2021-03-30,2021-08-04,Interim,6200,62.0,Rs.62.0000 per share(6200%)Interim Dividend,BRITANNIA,03/30/2021,08/04/2021
2020-08-17,2020-08-26,Interim,8300,83.0,Rs.83.0000 per share(8300%)Interim Dividend,BRITANNIA,08/17/2020,08/26/2020
2020-04-20,2020-04-29,Interim,3500,35.0,Rs.35.0000 per share(3500%)Interim Dividend,BRITANNIA,04/20/2020,04/29/2020
2019-02-05,2019-01-08,Final,1500,15.0,Rs.15.0000 per share(1500%)Dividend,BRITANNIA,02/05/2019,01/08/2019
2018-05-15,2018-07-27,Final,1250,25.0,Rs.25.0000 per share(1250%) Dividend.,BRITANNIA,05/15/2018,07/27/2018
2017-05-25,2017-07-28,Final,1100,22.0,Rs.22.0000 per share(1100%)Dividend,BRITANNIA,05/25/2017,07/28/2017
2016-05-20,2016-07-29,Final,1000,20.0,Rs.20.0000 per share(1000%)Dividend,BRITANNIA,05/20/2016,07/29/2016
2015-05-21,2015-07-27,Final,800,16.0,Rs.16.0000 per share(800%)Dividend,BRITANNIA,05/21/2015,07/27/2015
2014-05-27,2014-07-23,Final,600,12.0,Rs.12.0000 per share(600%)Dividend,BRITANNIA,05/27/2014,07/23/2014
2013-05-24,2013-07-23,Final,425,8.5,Rs.8.5000 per share(425%)Dividend,BRITANNIA,05/24/2013,07/23/2013
2012-05-28,2012-07-17,Final,425,8.5,,BRITANNIA,05/28/2012,07/17/2012
2011-05-27,2011-07-19,Final,325,6.5,Rs.6.50 per share(325%)Dividend,BRITANNIA,05/27/2011,07/19/2011
2010-05-28,2010-07-23,Final,250,25.0,,BRITANNIA,05/28/2010,07/23/2010
2009-05-27,2009-09-06,Interim,400,40.0,,BRITANNIA,05/27/2009,09/06/2009
2008-05-29,2008-07-14,Final,180,18.0,,BRITANNIA,05/29/2008,07/14/2008
2007-05-30,2007-08-30,Final,150,15.0,,BRITANNIA,05/30/2007,08/30/2007
2006-05-31,2006-07-18,Final,150,15.0,AGM (Revised),BRITANNIA,05/31/2006,07/18/2006
2005-05-27,2005-08-07,Final,140,14.0,,BRITANNIA,05/27/2005,08/07/2005
2004-06-29,2004-05-08,Final,110,11.0,AGM (Revised),BRITANNIA,06/29/2004,05/08/2004
2003-06-13,2003-07-23,Final,100,10.0,Voluntary Delisting of Shares,BRITANNIA,06/13/2003,07/23/2003
2002-05-06,2002-07-18,Final,75,0.0,AGM,BRITANNIA,05/06/2002,07/18/2002
2001-01-06,2001-02-07,Final,55,0.0,AGM,BRITANNIA,01/06/2001,02/07/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-05-05,2022-06-23,Final,120.0,12.0,Rs.12.0000 per share(120%)Final Dividend,CAMS,05/05/2022,06/23/2022
2022-10-01,2022-02-17,Interim,107.5,10.75,Rs.10.7500 per share(107.5%)Interim Dividend,CAMS,10/01/2022,02/17/2022
2021-10-20,2021-11-23,Interim,95.0,9.5,Rs.9.5000 per share(95%)Interim Dividend,CAMS,10/20/2021,11/23/2021
2021-07-15,2021-08-27,Interim,65.0,6.5,Rs.6.5000 per share(65%)Interim Dividend,CAMS,07/15/2021,08/27/2021
2021-05-25,2021-07-28,Final,118.4,11.84,Rs.11.8400 per share(118.4%)Final Dividend,CAMS,05/25/2021,07/28/2021
2021-11-01,2021-02-17,Interim,76.0,7.6,Rs.7.6000 per share(76%)Interim Dividend,CAMS,11/01/2021,02/17/2021
2020-10-29,2020-11-19,Interim,67.5,6.75,Rs.6.7500 per share(67.5%)Interim Dividend,CAMS,10/29/2020,11/19/2020
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-01-05,2021-09-13,Final,90,9.0,Recommended Final Dividend of 9 per equity share.,CDSL,01/05/2021,09/13/2021
2020-05-16,2020-07-09,Final,45,4.5,Recommended Final Dividend of 4.50 per equity share.,CDSL,05/16/2020,07/09/2020
2019-03-05,2019-06-09,Final,40,4.0,Recommended Final Dividend of 4 per equity share.,CDSL,03/05/2019,06/09/2019
2018-04-23,2018-09-08,Final,35,3.5,Payment of dividend at the rate of Rs 3.50 per share,CDSL,04/23/2018,09/08/2018
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-09-30,2021-11-11,Interim,250,2.5,Rs.2.5000 per share(250%)Interim Dividend,DABUR,09/30/2021,11/11/2021
2021-07-05,2021-07-29,Final,300,3.0,Rs.3.0000 per share(300%)Final Dividend,DABUR,07/05/2021,07/29/2021
2020-01-10,2020-11-11,Interim,175,1.75,Rs.1.7500 per share(175%)Interim Dividend,DABUR,01/10/2020,11/11/2020
2020-05-27,2020-08-13,Final,160,1.6,Rs.1.6000 per share(160%)Final Dividend,DABUR,05/27/2020,08/13/2020
2019-09-30,2019-11-13,Interim,140,1.4,Rs.1.4000 per share(140%)Interim Dividend,DABUR,09/30/2019,11/13/2019
2019-02-05,2019-07-08,Final,150,1.5,Rs.1.5000 per share(150%)Final Dividend,DABUR,02/05/2019,07/08/2019
2018-03-10,2018-09-11,Interim,125,1.25,Rs.1.2500 per share(125%)Interim Dividend,DABUR,03/10/2018,09/11/2018
2018-01-05,2018-04-07,Final,125,1.25,Rs.1.2500 per share(125%)Final Dividend,DABUR,01/05/2018,04/07/2018
2018-02-05,2018-04-07,Special,500,5.0,Rs.5.0000 per share(500%)Special Dividend,DABUR,02/05/2018,04/07/2018
2017-04-10,2017-07-11,Interim,125,1.25,Rs.1.2500 per share(125%)Interim Dividend,DABUR,04/10/2017,07/11/2017
2017-02-05,2017-05-07,Final,100,1.0,Rs.1.0000 per share(100%)Final Dividend.,DABUR,02/05/2017,05/07/2017
2016-09-27,2016-03-11,Interim,125,1.25,Rs.1.2500 per share(125%)Interim Dividend,DABUR,09/27/2016,03/11/2016
2016-04-28,2016-06-29,Final,100,1.0,Rs.1.0000 per share(100%)Final Dividend,DABUR,04/28/2016,06/29/2016
2015-10-13,2015-05-11,Interim,125,0.0,Rs.1.2500 per share(125%)Interim Dividend,DABUR,10/13/2015,05/11/2015
2015-05-05,2015-06-29,Final,75,0.0,Rs.0.7500 per share(75%)Final Dividend,DABUR,05/05/2015,06/29/2015
2014-08-09,2014-09-19,Interim,125,0.0,Rs.1.2500 per share(125%)Interim Dividend,DABUR,08/09/2014,09/19/2014
2014-04-29,2014-06-27,Final,100,0.0,Rs.1.0000 per share(100%)Final Dividend,DABUR,04/29/2014,06/27/2014
2013-10-14,2013-05-11,Interim,75,0.0,Rs.0.7500 per share(75%)Interim Dividend,DABUR,10/14/2013,05/11/2013
2013-04-30,2013-06-21,Final,85,0.0,Rs.0.8500 per share(85%)Final Dividend,DABUR,04/30/2013,06/21/2013
2012-12-10,2012-10-31,Interim,65,0.0,Rs.0.6500 per share(65%)Interim Dividend,DABUR,12/10/2012,10/31/2012
2012-04-30,2012-06-27,Final,75,0.0,,DABUR,04/30/2012,06/27/2012
2011-10-14,2011-04-11,Interim,55,0.0,,DABUR,10/14/2011,04/11/2011
2011-04-27,2011-06-29,Final,65,0.0,,DABUR,04/27/2011,06/29/2011
2010-10-13,2010-02-11,Interim,50,0.0,,DABUR,10/13/2010,02/11/2010
2010-06-18,2010-03-08,Final,125,0.0,,DABUR,06/18/2010,03/08/2010
2009-10-14,2009-10-30,Interim,75,0.0,,DABUR,10/14/2009,10/30/2009
2009-04-29,2009-06-29,Final,100,0.0,,DABUR,04/29/2009,06/29/2009
2009-01-13,2009-02-02,Interim,75,0.0,,DABUR,01/13/2009,02/02/2009
2008-04-30,2008-06-19,Final,75,0.0,AGM,DABUR,04/30/2008,06/19/2008
2007-10-10,2007-10-29,Interim,75,0.0,,DABUR,10/10/2007,10/29/2007
2007-05-03,2007-03-16,Interim,75,0.0,,DABUR,05/03/2007,03/16/2007
2006-09-10,2006-03-11,Interim,100,0.0,,DABUR,09/10/2006,03/11/2006
2006-04-25,2006-06-21,Final,100,0.0,AGM,DABUR,04/25/2006,06/21/2006
2005-09-29,2005-10-28,Interim,150,0.0,,DABUR,09/29/2005,10/28/2005
2005-04-28,2005-06-29,Final,150,0.0,AGM,DABUR,04/28/2005,06/29/2005
2004-01-10,2004-02-11,Interim,100,0.0,,DABUR,01/10/2004,02/11/2004
2004-05-05,2004-06-15,Final,140,0.0,AGM & Scheme of Arrangement,DABUR,05/05/2004,06/15/2004
